Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
0,0,0,0,8,261.8,0.01,0.04,10.99901844,0,Sep,2,2,4,1,Returning_Visitor,TRUE
12,397.7166667,3,431.3333333,336,12595.62776,0.002376812,0.01331553,1.178989949,0,Nov,2,2,1,11,Returning_Visitor,FALSE
4,92.25,1,0,47,1506.220833,0,0.025596405,8.011553351,0.4,May,2,2,1,2,Returning_Visitor,FALSE
3,30.25,0,0,21,327.2666667,0.017391304,0.02826087,68.85704348,0,May,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,17,701.8032468,0,0.011111111,61.07207396,0,Nov,2,2,5,6,New_Visitor,FALSE
1,11,3,27.5,154,3395.729484,0.007660455,0.012253894,19.13415285,0.8,May,3,2,4,13,Returning_Visitor,FALSE
0,0,0,0,13,734,0,0.0375,0,0,May,1,1,1,3,Returning_Visitor,FALSE
2,20.2,0,0,14,1261.316667,0,0.009183673,0,0,Aug,2,2,1,5,Returning_Visitor,FALSE
5,879.5,0,0,43,2365.429545,0,0.013043478,0,0,Nov,4,1,1,10,Returning_Visitor,FALSE
0,0,0,0,17,390.7738095,0,0.025,0,0,Nov,1,1,3,3,New_Visitor,TRUE
0,0,0,0,18,550.5,0,0.031481481,0,0,Mar,1,1,1,2,Returning_Visitor,TRUE
0,0,0,0,13,218.6666667,0.107692308,0.111538462,0,0,Jul,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,153,4565.930621,0.00130719,0.006432173,6.189215434,0,Aug,2,2,4,1,Returning_Visitor,TRUE
5,35.75,0,0,22,679.5,0,0.014666667,10.07328,0,May,2,2,8,3,Returning_Visitor,FALSE
1,40.25,0,0,19,501.7666667,0,0.010526316,0,0,May,2,2,1,4,Returning_Visitor,FALSE
0,0,0,0,21,1598.25,0.022222222,0.047301587,0,0,Nov,4,1,4,1,Returning_Visitor,FALSE
10,664.0866667,3,18.5,26,1494.053333,0.021212121,0.028542569,20.35484005,0,Nov,3,2,1,20,Returning_Visitor,FALSE
0,0,2,26.5,149,6001.171475,0.004,0.022010916,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
10,700.6333333,0,0,29,4897.845238,0,0.015740741,0.700155006,0,Sep,3,2,1,5,Returning_Visitor,TRUE
2,235,0,0,23,1193,0,0.008333333,45.6125,0,May,3,2,7,2,New_Visitor,FALSE
7,147.1666667,0,0,10,146,0.053333333,0.068888889,0,0,Dec,1,1,2,1,Returning_Visitor,FALSE
2,149.2,0,0,3,133.7333333,0,0.04,0,0,Oct,3,2,6,20,New_Visitor,FALSE
2,70,0,0,18,443,0,0.02,24.2865,0,May,2,5,5,4,New_Visitor,TRUE
4,190.5,3,575,30,2375.083333,0,0.011111111,34.79013586,0,Dec,2,2,3,2,New_Visitor,FALSE
0,0,0,0,16,370.6666667,0.033333333,0.051041667,0,0,Dec,3,2,2,3,Returning_Visitor,FALSE
4,123,1,29.5,16,529.3333333,0,0.0045,0,0,May,3,3,2,2,New_Visitor,FALSE
0,0,0,0,7,169.9866667,0.0125,0.033333333,21.27271783,0,Jul,2,2,7,2,New_Visitor,FALSE
8,203.9166667,4,114.75,118,3903.167094,0.004098361,0.012520167,55.01131298,0,Nov,2,2,1,2,Returning_Visitor,FALSE
4,1660.3,0,0,2,45.7,0,0.016666667,113.9293434,0,Sep,2,10,1,2,Returning_Visitor,FALSE
2,22,3,41.5,67,3397.957955,0,0.015504136,0,0,Dec,2,2,2,2,Returning_Visitor,TRUE
0,0,0,0,19,1883.5,0.010526316,0.021052632,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,3,3,3,Returning_Visitor,FALSE
1,57.5,0,0,23,914.3333333,0,0.008695652,23.18305163,0,Dec,4,5,1,8,New_Visitor,TRUE
0,0,0,0,12,363,0.016666667,0.047222222,0,0,Nov,4,1,4,2,Returning_Visitor,FALSE
9,219.25,2,31,18,374.3809524,0,0.007666667,37.6992,0,May,1,1,1,5,New_Visitor,FALSE
0,0,0,0,2,242.5,0,0.05,0,0,Dec,8,13,9,20,Other,FALSE
1,3,0,0,40,624.75,0,0.014634146,0,0,Mar,3,7,3,3,Returning_Visitor,FALSE
3,474.6666667,1,30.5,86,1789.954762,0.002298851,0.012426564,5.523782302,0,Dec,2,6,1,2,Returning_Visitor,FALSE
2,12,0,0,85,3887.222321,5.95238e-4,0.018506494,0,0,Dec,3,2,7,3,Returning_Visitor,FALSE
3,60,0,0,29,1846.63547,0.006896552,0.040147783,0,0,May,3,2,8,6,Returning_Visitor,FALSE
0,0,0,0,38,1787.395833,0.004824561,0.031871345,0,0,Nov,2,2,4,2,New_Visitor,FALSE
0,0,0,0,16,1027.657143,0.0125,0.01875,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE
2,30.75,0,0,150,4760.778303,0.01212528,0.019068861,0,0,Nov,3,2,8,13,Returning_Visitor,FALSE
5,68,0,0,36,818.5,0.007894737,0.028070175,0,0.8,May,2,2,1,3,Returning_Visitor,FALSE
1,0,0,0,28,2195.580952,0,0.021428571,8.391281758,0,Oct,1,1,3,2,Returning_Visitor,FALSE
3,335,0,0,6,1615,0,0.016666667,0,0.8,May,3,3,1,4,Returning_Visitor,FALSE
2,16.66666667,0,0,9,63.66666667,0.088888889,0.122222222,0,0.2,May,1,1,4,15,Returning_Visitor,FALSE
2,76.6,0,0,16,368.4666667,0,0.021568627,0,0,Oct,4,1,4,1,Returning_Visitor,TRUE
0,0,0,0,8,866,0.05,0.058333333,0,0,Dec,2,2,2,6,Returning_Visitor,FALSE
4,112,0,0,39,1379.5,0.006349206,0.027777778,0,0,May,2,5,2,4,Returning_Visitor,FALSE
0,0,0,0,51,507.5,0.007843137,0.011671335,12.01221257,0,Oct,3,2,1,1,Returning_Visitor,TRUE
13,456.9880952,3,72.83333333,39,976.7103175,0.004166667,0.009722222,39.65538156,0,Mar,1,1,1,1,Returning_Visitor,TRUE
0,0,0,0,62,4391.666667,0.003174603,0.014814815,0,0,June,2,10,2,1,Returning_Visitor,FALSE
1,43,1,0,3,65,0,0.04,0,0.6,May,2,2,1,4,Returning_Visitor,FALSE
5,114.75,0,0,8,301.5,0,0.018181818,0,0,Mar,2,4,4,2,Returning_Visitor,TRUE
0,0,0,0,25,375.6,0,0.004,0,0.4,May,2,2,1,4,Returning_Visitor,FALSE
2,42.4,0,0,5,163.2,0,0.028571429,20.71678117,0,Aug,2,10,3,3,Returning_Visitor,FALSE
11,200.42,0,0,31,697.5866667,0.0075,0.0325,0,0,June,2,2,2,2,Returning_Visitor,FALSE
0,0,0,0,14,1025,0.042857143,0.066666667,0,0,May,4,2,1,13,Returning_Visitor,FALSE
3,31.5,0,0,2,48.5,0,0.05,0,0,Nov,1,1,1,2,New_Visitor,FALSE
1,14,0,0,11,239.5833333,0,0.016666667,0,0,Nov,2,2,6,1,Returning_Visitor,TRUE
0,0,0,0,12,349,0.066666667,0.088888889,0,0,May,2,2,9,13,Returning_Visitor,FALSE
8,85.5,0,0,41,1135.860714,0,0.025876068,11.87691429,1,May,2,2,1,2,Returning_Visitor,TRUE
0,0,0,0,30,1643.958333,0.02,0.075555556,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,10,240.5,0,0.022222222,0,0,May,2,2,8,4,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,5,1,Returning_Visitor,FALSE
0,0,0,0,12,797.84,0,0.018181818,0,0,Aug,2,2,3,4,Returning_Visitor,FALSE
2,46.4,0,0,16,463.36,0,0.011111111,46.33991252,0,Sep,2,2,7,2,Returning_Visitor,FALSE
3,94.6,0,0,1,4,0,0.05,0,0,Jul,2,2,1,2,New_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,4,3,Returning_Visitor,FALSE
12,152.75,1,0,219,7044.064508,0.003312325,0.015735853,11.65798375,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,4,13,0.133333333,0.133333333,0,0.4,May,2,5,1,3,Returning_Visitor,FALSE
0,0,0,0,3,17,0,0.066666667,0,0,May,2,2,9,3,Returning_Visitor,FALSE
4,72,0,0,32,2258.175,0,0.025714286,38.19067209,0,Nov,2,2,9,2,Returning_Visitor,FALSE
9,249.5,0,0,66,2506.333333,0.015277778,0.041369048,13.99708333,0,May,2,2,6,6,Returning_Visitor,FALSE
8,121.6666667,2,62,30,1688.72619,0,0.011764706,15.08488235,0,May,2,2,3,2,Returning_Visitor,FALSE
3,92,0,0,134,6897.942424,0.002985075,0.008824665,0,0,May,2,2,2,1,Returning_Visitor,FALSE
7,228.125,0,0,71,1294.251207,0.002631579,0.01503053,4.508271053,0,May,2,2,3,13,Returning_Visitor,FALSE
0,0,0,0,6,161,0.033333333,0.1,0,0,Nov,1,8,1,11,Returning_Visitor,TRUE
5,70,0,0,61,2635.61627,0,0.003389831,0,0.6,May,1,8,1,3,Returning_Visitor,FALSE
0,0,0,0,4,59,0,0.05,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE
0,0,0,0,1,1195.8,0,0,0,0,Aug,2,2,7,13,Returning_Visitor,FALSE
0,0,2,0,99,2622.600281,0.022,0.028519936,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE
10,117.3333333,0,0,28,631.9896825,0.017647059,0.022794118,10.16517157,0,Mar,3,7,1,2,Returning_Visitor,FALSE
5,1415.5,0,0,34,588.3666667,0,0.030246914,8.041078329,0,Aug,2,5,1,1,Returning_Visitor,FALSE
0,0,4,620.25,23,997.2878788,0.012,0.031897436,0,0,Dec,1,1,3,2,Returning_Visitor,TRUE
1,75.16666667,0,0,20,1173.417614,0,0.002,21.41943708,0,Nov,3,2,8,11,Returning_Visitor,FALSE
2,18,0,0,12,180.75,0,0.014285714,0,0,Nov,2,2,1,2,New_Visitor,FALSE
3,48.4,0,0,137,3004.628109,0.002380952,0.011750149,0,0,Oct,2,4,9,2,Returning_Visitor,FALSE
0,0,0,0,6,70.83333333,0,0.016666667,0,0,Mar,2,2,8,2,Returning_Visitor,FALSE
0,0,2,183,16,866.4166667,0,0.004444444,0,0,Nov,4,1,3,3,Returning_Visitor,TRUE
0,0,0,0,12,1178.666667,0.024242424,0.053030303,0,0,Mar,1,1,6,3,Returning_Visitor,FALSE
9,181.8166667,0,0,9,126.9166667,0,0.015384615,0,0,Sep,1,1,7,4,Returning_Visitor,FALSE
0,0,0,0,9,1331,0.022222222,0.044444444,0,0.6,May,2,2,3,1,Returning_Visitor,FALSE
3,10,0,0,2,8,0,0.033333333,0,0,Sep,2,2,1,2,New_Visitor,FALSE
3,89.6,0,0,57,1721.906667,0,0.005932203,204.0079491,0,Nov,2,2,1,4,Returning_Visitor,TRUE
1,0,1,46.5,22,671.8666667,0.017391304,0.02057971,0,0,Nov,3,2,7,10,Returning_Visitor,FALSE
1,58.5,1,0,11,1012.166667,0,0.041666667,62.86831138,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,3,189,0,0.066666667,0,0,May,2,2,3,4,Returning_Visitor,FALSE
1,6,0,0,61,2183.5,0,0.003225806,0,0,Mar,2,2,7,9,Returning_Visitor,TRUE
0,0,0,0,4,270,0,0.016666667,0,0.8,Feb,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,11,212.9166667,0,0.009090909,0,0,Nov,3,2,5,2,New_Visitor,FALSE
1,25,0,0,35,1570.5,0,0.002941176,13.07329412,0,May,2,2,6,4,Returning_Visitor,TRUE
10,172.3277778,0,0,20,902.9738095,0,0.009876543,0,0,Sep,4,2,4,4,Returning_Visitor,FALSE
2,95,0,0,10,445,0.016666667,0.033333333,0,0,Dec,2,2,4,2,New_Visitor,TRUE
2,152.2,0,0,28,494.88,0,0.013793103,0,0,Sep,1,8,7,1,New_Visitor,FALSE
1,42.5,0,0,67,2413.754403,0.006153846,0.01030303,0,0,Dec,1,1,6,1,Returning_Visitor,FALSE
0,0,0,0,9,237.3333333,0,0.031666667,0,0,May,1,1,1,3,Returning_Visitor,FALSE
8,190.25,1,23,19,1323.25,0.007692308,0.021816239,21.318,0,May,6,2,4,2,Returning_Visitor,TRUE
2,39.2,0,0,6,86.4,0,0.028571429,0,0,Nov,1,1,3,3,New_Visitor,FALSE
0,0,0,0,1,10,0,0.1,0,0,Mar,3,2,3,9,Returning_Visitor,TRUE
0,0,0,0,11,499,0,0.018181818,0,0,Dec,4,1,1,2,Returning_Visitor,FALSE
8,222.875,4,285.625,31,1622.883333,0.005405405,0.017488397,15.26399679,0,Dec,3,2,1,2,Returning_Visitor,FALSE
2,34.25,0,0,55,3227.483333,0.003636364,0.016363636,0,0,Nov,2,2,3,13,Returning_Visitor,FALSE
9,188.5638298,0,0,199,7750.537279,0.007911051,0.021772308,3.012181822,0,Nov,3,2,4,13,Returning_Visitor,FALSE
5,200.5,0,0,49,837.4166667,0,0.008333333,28.16275,0,May,2,2,1,3,New_Visitor,FALSE
2,25.65,0,0,13,343.625,0,0.005128205,0,0,Dec,2,2,2,2,New_Visitor,FALSE
0,0,0,0,49,1768.980303,0,0.004166667,9.0847678,0,Nov,3,2,4,11,Returning_Visitor,TRUE
0,0,0,0,57,2167.126924,0.008181818,0.017137357,12.360043,0,Nov,3,2,3,1,Returning_Visitor,TRUE
0,0,0,0,47,3650.316667,0,0.003333333,97.19657367,0,Nov,2,2,1,10,Returning_Visitor,FALSE
0,0,0,0,4,70.5,0.05,0.1,0,0,Mar,3,2,4,3,Returning_Visitor,FALSE
0,0,0,0,122,1945.321429,0.018032787,0.033333333,0,1,May,2,6,1,6,Returning_Visitor,TRUE
0,0,0,0,2,130,0,0.05,0,0,May,4,1,1,3,Returning_Visitor,FALSE
0,0,0,0,4,47,0,0.05,0,0,Nov,2,2,3,11,Returning_Visitor,TRUE
5,140.6,0,0,81,2408.312828,0.002554278,0.007459475,23.07581495,0,Oct,2,4,1,2,Returning_Visitor,FALSE
1,0,3,62.4,23,708.1666667,0,0.007407407,0,0,Sep,2,2,6,4,Returning_Visitor,FALSE
5,69.5,4,116,84,2839.75,0,0.006593407,6.281494505,0,May,2,4,9,2,New_Visitor,FALSE
5,333,2,166,12,151.9,0.031111111,0.064444444,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,2,96,0,0.1,0,0,May,2,7,4,3,Returning_Visitor,FALSE
0,0,0,0,23,282.5,0.043478261,0.073913043,0,0.6,May,2,2,1,3,Returning_Visitor,FALSE
8,376.3333333,3,69.4,161,7263.957157,0.003592814,0.007729114,3.104019139,0,Jul,1,1,3,3,Returning_Visitor,FALSE
1,39.2,0,0,26,1210.917778,0.014814815,0.014814815,2.4800246439999998,0,Nov,4,2,1,1,Returning_Visitor,FALSE
3,31.2,1,42.4,13,134.45,0,0.0125,0,0,Nov,2,2,6,2,New_Visitor,FALSE
1,0,0,0,3,22,0.066666667,0.1,0,0.8,May,2,2,1,6,Returning_Visitor,FALSE
0,0,0,0,9,1591,0.066666667,0.133333333,0,0,Dec,2,2,3,13,Returning_Visitor,FALSE
0,0,0,0,12,157,0.008333333,0.033333333,0,0,Nov,3,2,7,1,Returning_Visitor,FALSE
1,0,0,0,90,5621.599206,0,0.013068182,2.099045455,0,May,2,2,7,2,Returning_Visitor,FALSE
0,0,0,0,10,244.6666667,0.005,0.065,0,0,Dec,1,1,1,1,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,6,2,3,5,Returning_Visitor,FALSE
1,12,2,39.5,23,488.75,0,0.015277778,0,0,Dec,2,2,1,1,Returning_Visitor,TRUE
0,0,0,0,4,17,0.1,0.15,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE
1,132,0,0,8,209.25,0,0.022222222,0,0,May,2,2,7,6,Returning_Visitor,FALSE
2,161.2,0,0,7,555.4,0.044444444,0.055555556,21.09392209,0,Oct,3,2,2,1,Returning_Visitor,FALSE
0,0,0,0,12,76.66666667,0.016666667,0.0375,0,0,Nov,2,2,3,13,Returning_Visitor,FALSE
0,0,0,0,3,26,0,0.066666667,0,0,Dec,2,2,1,2,New_Visitor,FALSE
0,0,0,0,83,3091.146033,0.004938272,0.019075614,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
1,0,3,447.5,27,1381.75,0.006896552,0.034482759,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE
3,42,0,0,16,1266.5,0,0.003508772,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE
1,42.5,2,54.5,47,3954.95,0.006,0.023714286,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
10,527,3,213,26,994.8222222,0,0.00344086,0,0,May,3,2,1,2,Returning_Visitor,FALSE
4,190.5,0,0,29,867.9915152,0.012903226,0.019354839,0,0,Sep,3,2,3,4,Returning_Visitor,FALSE
2,126,1,6,47,1101.803333,0,0.002721088,4.406578162,0,Nov,2,2,1,4,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Aug,2,2,3,1,Returning_Visitor,FALSE
7,169.5,0,0,50,1557.916667,0.003773585,0.013207547,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE
0,0,0,0,13,257,0.035714286,0.078571429,0,0,Nov,1,1,2,2,Returning_Visitor,FALSE
0,0,0,0,12,1952.75,0.033333333,0.068333333,0,0,Nov,2,4,8,1,Returning_Visitor,FALSE
11,228.0277778,1,32,17,457.7957265,0.007258065,0.044351348,0,0,Mar,1,2,9,8,Returning_Visitor,FALSE
2,51,3,68.75,227,12460.67006,0.007569141,0.014819782,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
2,15,0,0,11,223.4666667,0,0.028571429,0,0,Sep,2,2,3,6,New_Visitor,TRUE
0,0,0,0,84,2197.780952,0.01031746,0.014779942,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE
1,46.5,0,0,22,578.8106061,0.00952381,0.04021164,0,0,Dec,1,1,2,2,Returning_Visitor,FALSE
3,52,0,0,56,2145.563492,0.011403509,0.025292398,13.11733918,0,May,2,2,1,14,Returning_Visitor,FALSE
1,321.5,0,0,103,5395.201794,0.010485437,0.03,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,5,134,0.02,0.026666667,0,0,May,1,2,2,2,Returning_Visitor,TRUE
0,0,0,0,3,16,0,0.066666667,0,0.6,May,2,2,5,1,Returning_Visitor,FALSE
4,277.75,0,0,3,178.75,0,0.008,0,0,Mar,3,2,3,8,New_Visitor,FALSE
9,140.875,0,0,95,2625.185014,0.003,0.027077656,2.815539375,0,Nov,2,2,4,1,Returning_Visitor,FALSE
7,150.375,0,0,7,219.5833333,0,0.018181818,0,0,Dec,1,1,1,2,Returning_Visitor,TRUE
1,32.33333333,1,56,62,2414.9,0,0.002222222,30.4615873,0,May,2,2,9,2,Returning_Visitor,FALSE
3,68,0,0,8,306,0,0.008888889,0,0,Mar,1,1,9,3,New_Visitor,TRUE
0,0,0,0,11,782.5,0,0.01,0,0,Dec,1,1,3,2,New_Visitor,FALSE
1,41,0,0,6,68.5,0,0.033333333,0,0.4,May,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0,0.2,0,0,Jul,1,1,4,4,Returning_Visitor,FALSE
4,601.9,0,0,41,2517.583333,0.007751938,0.013881932,20.55494533,0,Sep,3,2,1,1,Returning_Visitor,FALSE
2,100,0,0,22,639.5,0,0.008695652,101.3721739,0,May,1,1,1,4,Returning_Visitor,TRUE
0,0,0,0,44,441.7916667,0.004545455,0.018181818,0,0,Mar,4,2,1,3,Returning_Visitor,FALSE
0,0,0,0,3,41,0,0.033333333,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE
2,125.5,0,0,6,162.75,0,0.025,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE
1,7.5,0,0,63,3060.055556,0.024623656,0.03604734,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE
1,299,0,0,4,212.5,0,0.04,0,0,May,2,2,2,1,Returning_Visitor,TRUE
0,0,2,27,40,735.5151515,0,0.015547416,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE
3,35.4,0,0,27,473.0833333,0,0.028965517,0,0,Nov,2,2,6,1,Returning_Visitor,FALSE
0,0,0,0,5,51,0,0.04,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE
1,17,0,0,22,399.8,0.019047619,0.038095238,0,0,Mar,1,5,7,1,Returning_Visitor,FALSE
4,155.5,0,0,20,588.9,0,0.008695652,0,0,May,4,1,1,4,New_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,6,13,Returning_Visitor,FALSE
0,0,0,0,3,0,0.2,0.2,0,0,June,3,2,1,1,Returning_Visitor,FALSE
1,142.5,1,48.5,9,733.25,0,0.018181818,0,0,Dec,1,1,8,2,New_Visitor,TRUE
8,221.33,2,70.6,63,5245.277619,0.002739726,0.020091324,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE
6,106.5,0,0,3,70.5,0,0.022222222,0,0,May,2,2,4,3,Returning_Visitor,FALSE
0,0,0,0,14,244.75,0,0.014285714,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE
1,51.4,0,0,41,883.1395238,0.017948718,0.033333333,48.7880688,0,Jul,2,2,3,3,Returning_Visitor,FALSE
1,26,0,0,11,345.1666667,0.022222222,0.008888889,0,0,May,1,1,4,3,Returning_Visitor,FALSE
1,75,2,34.5,100,4436.376299,0,0.007150715,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
2,55.4,2,96.8,26,600.5733333,0.013793103,0.022413793,2.812474051,0,Aug,2,2,1,2,Returning_Visitor,FALSE
4,107.5333333,2,298,16,570.3333333,0.011764706,0.014705882,0,0,May,3,2,6,13,Returning_Visitor,FALSE
0,0,1,19,27,1523.05,0,0.001851852,22.12888889,0,May,1,1,1,4,Returning_Visitor,FALSE
0,0,0,0,2,25.5,0,0.1,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,200,6867.193847,0.006408856,0.024587384,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
1,52.5,0,0,162,3608.432937,0.001242236,0.004347826,54.0486956,0,Nov,2,2,7,2,New_Visitor,FALSE
4,378.75,1,0,15,638.9166667,0.010526316,0.031578947,0,0,Nov,2,2,1,2,New_Visitor,FALSE
3,154,2,107,58,1978.214286,0,4.09836e-4,0,0.6,May,2,5,3,2,New_Visitor,FALSE
4,341.6,0,0,3,77,0,0.022222222,0,0,Oct,3,2,8,2,New_Visitor,TRUE
2,15,0,0,19,523.25,0.0375,0.046666667,28.18955966,0,Nov,3,2,1,8,Returning_Visitor,FALSE
0,0,0,0,3,69,0,0.066666667,0,1,May,3,2,1,20,Returning_Visitor,TRUE
0,0,0,0,18,545.5,0,0.011111111,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE
0,0,3,584,66,2060.508333,0.005797101,0.022567288,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,11,146.5,0.018181818,0.018181818,0,0,Nov,1,1,1,2,New_Visitor,FALSE
0,0,0,0,12,153.625,0,0.008333333,0,0,Nov,2,2,3,2,New_Visitor,FALSE
0,0,0,0,13,253.3333333,0.030769231,0.073076923,0,0.8,May,2,2,5,3,Returning_Visitor,FALSE
0,0,0,0,4,110,0,0.05,0,0,May,2,4,3,1,Returning_Visitor,FALSE
0,0,0,0,3,29,0,0.066666667,0,0,May,2,2,1,4,Returning_Visitor,TRUE
0,0,1,0,15,181.5,0.0125,0.05,0,0,May,2,5,3,3,Returning_Visitor,FALSE
4,45.4,0,0,14,339,0,0.010526316,0,0,Jul,2,2,1,5,New_Visitor,FALSE
4,120.5,0,0,66,3960.646154,0.002941176,0.013663064,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.2,May,2,5,1,3,Returning_Visitor,FALSE
6,352.5,0,0,21,696.6666667,0,0.0125,75.06781572,0,Mar,2,2,6,10,New_Visitor,TRUE
0,0,0,0,15,791,0,0.031111111,19.34826667,0,May,2,2,6,1,Returning_Visitor,FALSE
3,59,0,0,29,527.2083333,0,0.011330049,0,0,Mar,2,4,1,6,Returning_Visitor,FALSE
2,45.44444444,1,40.66666667,57,851.6426534,0,0.007923497,3.077836066,0,Mar,2,4,3,1,Returning_Visitor,TRUE
0,0,0,0,17,212.25,0,0.023529412,0,0,Dec,2,2,1,20,Returning_Visitor,FALSE
6,523.3333333,3,37,34,581.2261905,0.023809524,0.030213239,0,0,May,2,2,2,1,Returning_Visitor,TRUE
5,249.8,2,50,229,8866.167386,0.007143733,0.024304152,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,7,723,0,0.028571429,32.90611766,0,Dec,2,2,4,1,Returning_Visitor,TRUE
4,275.1,1,16.6,229,6984.611525,0.017126437,0.021755245,0.780905815,0,Aug,3,2,8,13,Returning_Visitor,FALSE
4,76.16666667,0,0,10,182.1666667,0,0.018181818,0,0.4,May,3,2,1,1,Returning_Visitor,FALSE
0,0,0,0,27,228.9,0.014814815,0.037037037,0,0,Aug,4,1,1,1,Returning_Visitor,FALSE
0,0,0,0,9,159,0,0.022222222,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE
0,0,0,0,25,711.1666667,0,0.016,0,0,Dec,2,2,2,3,Returning_Visitor,FALSE
3,44.3,0,0,17,468.85,0.01,0.006666667,64.2879309,0,Aug,1,2,1,2,Returning_Visitor,FALSE
0,0,0,0,8,885,0.04375,0.0375,49.72830378,0,Nov,3,2,1,8,Returning_Visitor,FALSE
4,71.3,0,0,66,4415.333333,0.009950249,0.02453119,0,0.4,May,2,2,6,11,Returning_Visitor,FALSE
4,588.2972222,0,0,13,631.0674603,0.007058824,0.033529412,0,0,Nov,2,12,7,2,Returning_Visitor,FALSE
0,0,0,0,37,785.3833333,0.05,0.079573935,0,0.6,May,2,2,3,11,Returning_Visitor,FALSE
0,0,0,0,16,544.8333333,0.004761905,0.042857143,0,0,May,1,1,3,2,Returning_Visitor,TRUE
7,82.76666667,1,47,391,15025.23302,0.001515152,0.010140622,1.271406629,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,4,18,0.05,0.1,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE
0,0,2,23,15,506,0.033333333,0.06,0,0.6,May,2,2,1,4,Returning_Visitor,FALSE
4,124.6,0,0,4,71,0,0.028571429,0,0,Jul,3,3,4,1,New_Visitor,FALSE
0,0,0,0,6,127.4,0,0,0,0,Aug,1,1,8,2,Returning_Visitor,FALSE
0,0,0,0,5,47,0.02,0.06,0,0,May,2,2,3,1,Returning_Visitor,FALSE
0,0,0,0,59,2574.725974,0.003508772,0.016621682,2.790473684,0,May,2,2,5,4,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,2,11,Returning_Visitor,TRUE
7,301.0777778,0,0,27,1538.056725,0.013333333,0.036382031,11.15668928,0,Jul,3,2,3,2,Returning_Visitor,FALSE
1,0,0,0,30,1732.066667,0.025806452,0.050752688,13.13492027,0,Nov,2,2,9,10,Returning_Visitor,FALSE
1,28.2,1,36.2,130,9447.578514,0.012661499,0.025758194,0,0,Sep,1,2,5,1,Returning_Visitor,FALSE
9,146.25,0,0,25,575,0.006666667,0.019666667,0,0,May,3,2,3,4,Returning_Visitor,TRUE
0,0,0,0,50,999.8333333,0,0.009,0,0,Dec,2,2,1,8,New_Visitor,TRUE
0,0,0,0,6,218,0,0.066666667,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE
1,4,0,0,4,151,0,0.08,0,1,May,2,2,3,1,Returning_Visitor,TRUE
